ID,Movie_Name,URL,Director,Producer,Writer,Casting,Budget,Box_Office,Duration,Year,Rating,Rating_count,Genre,Inflated_Box_Office,Inflated_Budget,Performance,Profit
Andaz_Apna_Apna,Andaz Apna Apna,https://wikipedia.org/wiki/Andaz_Apna_Apna,Rajkumar Santoshi,Vinay Kumar Sinha,"Rajkumar Santoshi, Dilip Shukla","Aamir Khan, Salman Khan, Raveena Tandon, Karishma Kapoor, Paresh Rawal, Shakti Kapoor",2.9,9.0,2h 40m,1994,8.0,56000,Comedy,51.69,16.66,Superhit,3.103448275862069
Rab_Ne_Bana_Di_Jodi,Rab Ne Bana Di Jodi,https://wikipedia.org/wiki/Rab_Ne_Bana_Di_Jodi,Aditya Chopra,Yash Chopra,Aditya Chopra,"Shah Rukh Khan, Anushka Sharma, Vinay Pathak",31.0,157.0,2h 47m,2008,7.2,54000,Romance,398.84,78.75,Blockbuster,5.064516129032258
Tiger_3,Tiger 3,https://wikipedia.org/wiki/Tiger_3,Maneesh Sharma,Aditya Chopra,,"Salman Khan, Katrina Kaif, Emraan Hashmi",300.0,467.0,2h 35m,2023,5.7,54000,Action,495.02,318.0,Semihit,1.5566666666666666
Samrat_Prithviraj,Samrat Prithviraj,https://wikipedia.org/wiki/Samrat_Prithviraj,Chandraprakash Dwivedi,Aditya Chopra,Chandraprakash Dwivedi,"Akshay Kumar, Sanjay Dutt, Sonu Sood, Manushi Chhillar",225.0,90.0,2h 15m,2022,5.6,54000,Historical,101.12,252.81,Flop,0.4
Sultan_(2016_film),Sultan,https://wikipedia.org/wiki/Sultan_(2016_film),Ali Abbas Zafar,Aditya Chopra,Ali Abbas Zafar,"Salman Khan, Anushka Sharma, Randeep Hooda, Amit Sadh",90.0,623.0,2h 50m,2016,7.1,52000,Sports,992.97,143.45,Blockbuster,6.9222222222222225
Yeh_Jawaani_Hai_Deewani,Yeh Jawaani Hai Deewani,https://wikipedia.org/wiki/Yeh_Jawaani_Hai_Deewani,Ayan Mukerji,"Hiroo Yash Johar, Karan Johar",,"Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapur, Kalki Koechlin, Kunaal Roy Kapur",40.0,320.0,2h 56m,2013,7.2,52000,Romance,607.46,75.93,All Time BlockBuster,8.0
Teri_Baaton_Mein_Aisa_Uljha_Jiya,Teri Baaton Mein Aisa Uljha Jiya,https://wikipedia.org/wiki/Teri_Baaton_Mein_Aisa_Uljha_Jiya,Amit JoshiAradhana Sah,"Dinesh Vijan, Jyoti Deshpande, Laxman Utekar","Amit Joshi, Aradhana Sah","Shahid Kapoor, Kriti Sanon",60.4,134.0,2h 21m,2024,6.3,51000,Drama,134.0,60.4,Superhit,2.218543046357616
Lage_Raho_Munna_Bhai,Lage Raho Munna Bhai,https://wikipedia.org/wiki/Lage_Raho_Munna_Bhai,Rajkumar Hirani,Vidhu Vinod Chopra,"Rajkumar Hirani, Abhijat Joshi","Sanjay Dutt, Arshad Warsi, Vidya Balan, Jimmy Sheirgill, Boman Irani, Dia Mirza, Dilip Prabhavalkar",19.0,126.0,2h 24m,2006,8.0,51000,Comedy,359.65,54.23,Blockbuster,6.631578947368421
Om_Shanti_Om,Om Shanti Om,https://wikipedia.org/wiki/Om_Shanti_Om,Farah Khan,Gauri Khan,"Farah Khan, Mushtaq Shiekh, Mayur Puri","Shah Rukh Khan, Deepika Padukone, Shreyas Talpade, Kirron Kher, Arjun Rampal",40.0,152.0,2h 42m,2007,6.8,50000,Romance,409.3,107.71,Superhit,3.8
Rockstar_(2011_film),Rockstar,https://wikipedia.org/wiki/Rockstar_(2011_film),Imtiaz Ali,"Sunil Lulla, Dhilin Mehta",Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri",60.0,114.0,2h 39m,2011,7.8,50000,Drama,243.15,127.98,Hit,1.9
Dhoom_3,Dhoom 3,https://wikipedia.org/wiki/Dhoom_3,Vijay Krishna Acharya,Aditya Chopra,Vijay Krishna Acharya,"Aamir Khan, Abhishek Bachchan, Uday Chopra, Jackie Shroff, Katrina Kaif",100.0,557.0,2h 52m,2013,5.4,50000,Action,1057.35,189.83,Blockbuster,5.57
Race_3,Race 3,https://wikipedia.org/wiki/Race_3,Remo D'Souza,"Ramesh S. Taurani, Salman Khan","Shiraz Ahmed, Kiran Kotrial","Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez, Daisy Shah, Saqib Saleem, Freddy Daruwala",165.0,299.0,2h 40m,2018,1.9,49000,Action,424.14,234.06,Hit,1.812121212121212
Shaitan_(film),Shaitaan,https://wikipedia.org/wiki/Shaitan_(film),Bejoy Nambiar,"Anurag Kashyap, Sunil Bohra, Guneet Monga",,"Rajeev Khandelwal, Rajkummar Rao, Prachi Jain, Kalki Koechlin, Pawan Malhotra, Shiv Panditt, Gulshan Devaiah, Neil Bhoopalam, Kirti Kulhari, Rukhsaar Rehman, Rajit Kapoor, Sheetal Menon",11.0,40.0,2h 12m,2024,6.6,48000,Thriller,40.0,11.0,Superhit,3.6363636363636362
Fighter_(2024_film),Fighter,https://wikipedia.org/wiki/Fighter_(2024_film),Siddharth Anand,"Mamta Anand, Ramon Chibb, Anku Pande, Kevin Vaz, Ajit Andhare",,"Hrithik Roshan, Deepika Padukone, Anil Kapoor",250.0,337.0,2h 46m,2024,6.2,48000,Action,337.0,250.0,Semihit,1.348
Udaan_(2010_film),Udaan,https://wikipedia.org/wiki/Udaan_(2010_film),Vikramaditya Motwane,"Anurag Kashyap, Sanjay Singh, Ronnie Screwvala","Vikramaditya Motwane, Anurag Kashyap","Rajat Barmecha, Ronit Roy, Aayan Boradia, Ram Kapoor, Manjot Singh, Anand Tiwari",5.0,3.0,2h 14m,2010,8.1,48000,Drama,6.78,11.3,Flop,0.6
Liger_(film),Liger,https://wikipedia.org/wiki/Liger_(film),Puri Jagannadh,"Puri Jagannadh, Charmme Kaur, Karan Johar, Apoorva Mehta, Hiroo Yash Johar",Puri Jagannadh,"Vijay Deverakonda, Mike Tyson, Ananya Panday, Ramya Krishna, Ronit Roy",125.0,61.0,2h 20m,2022,2.6,47000,Action,68.54,140.45,Flop,0.488
Devdas_(2002_Hindi_film),Devdas,https://wikipedia.org/wiki/Devdas_(2002_Hindi_film),Sanjay Leela Bhansali,Bharat Shah,"Prakash Ranjit Kapadia, Sanjay Leela Bhansali","Shah Rukh Khan, Aishwarya Rai, Madhuri Dixit",50.0,168.0,3h 2m,2002,7.5,47000,Romance,605.39,180.18,Superhit,3.36
Ra.One,Ra.One,https://wikipedia.org/wiki/Ra.One,Anubhav Sinha,Gauri Khan,,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor, Armaan Verma",150.0,207.0,2h 36m,2011,4.8,47000,Sci-Fi,441.52,319.94,Semihit,1.38
Vicky_Donor,Vicky Donor,https://wikipedia.org/wiki/Vicky_Donor,Shoojit Sircar,"John Abraham, Sunil Lulla, Ronnie Lahiri",Juhi Chaturvedi,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia",10.0,68.0,2h 6m,2012,7.7,46000,Comedy,136.83,20.12,Blockbuster,6.8
Talaash_(2012_film),Talaash,https://wikipedia.org/wiki/Talaash_(2012_film),Reema Kagti,"Ritesh Sidhwani, Aamir Khan, Farhan Akhtar","Anurag Kashyap, Farhan Akhtar","Aamir Khan, Kareena Kapoor Khan, Rani Mukerji",50.0,174.0,2h 20m,2012,7.2,45000,Thriller,350.12,100.61,Superhit,3.48
Gully_Boy,Gully Boy,https://wikipedia.org/wiki/Gully_Boy,Zoya Akhtar,"Farhan Akhtar, Zoya Akhtar, Ritesh Sidhwani","Reema Kagti, Zoya Akhtar, Vijay Maurya","Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi",65.0,238.0,2h 34m,2019,7.9,44000,Drama,318.5,86.98,Superhit,3.6615384615384614
Jayeshbhai_Jordaar,Jayeshbhai Jordaar,https://wikipedia.org/wiki/Jayeshbhai_Jordaar,Divyang Thakkar,"Aditya Chopra, Maneesh Sharma",Divyang Thakkar,"Ranveer Singh, Shalini Pandey, Ratna Pathak Shah, Boman Irani, Diksha Joshi",90.0,26.0,2h 1m,2022,6.0,44000,Comedy,29.21,101.12,Flop,0.28888888888888886
Dear_Zindagi,Dear Zindagi,https://wikipedia.org/wiki/Dear_Zindagi,Gauri Shinde,"Gauri Khan, Karan Johar, Gauri Shinde",Gauri Shinde,"Alia Bhatt, Shah Rukh Khan",70.0,135.0,2h 31m,2016,7.4,44000,Drama,215.17,111.57,Hit,1.9285714285714286
OMG_2,OMG 2,https://wikipedia.org/wiki/OMG_2,Amit Rai,"Aruna Bhatia, Vipul D. Shah, Rajesh Bahl, Ashwin Varde, Akshay Kumar",Amit Rai,"Akshay Kumar, Pankaj Tripathi",60.0,221.0,2h 36m,2023,7.5,43000,Comedy,234.26,63.6,Superhit,3.683333333333333
Antim:_The_Final_Truth,Antim: The Final Truth,https://wikipedia.org/wiki/Antim:_The_Final_Truth,Mahesh Manjrekar,Salman Khan,"Mahesh Manjrekar, Abhijeet Deshpande, Siddharth Salvi","Salman Khan, Aayush Sharma, Mahima Makwana, Jisshu Sengupta, Waluscha De Sousa",40.0,59.0,2h 18m,2021,6.2,42000,Action,70.27,47.64,Semihit,1.475
Don_(2006_Hindi_film),Don,https://wikipedia.org/wiki/Don_(2006_Hindi_film),Farhan Akhtar,"Ritesh Sidhwani, Farhan Akhtar",,"Shah Rukh Khan, Priyanka Chopra, Arjun Rampal, Isha Koppikar, Boman Irani, Pavan Malhotra, Rajesh Khattar, Om Puri, Kareena Kapoor",38.0,106.0,2h 58m,2006,7.1,41000,Action,302.56,108.46,Superhit,2.789473684210526
Happy_New_Year_(2014_film),Happy New Year,https://wikipedia.org/wiki/Happy_New_Year_(2014_film),Farah Khan,Gauri Khan,"Farah Khan, Althea Kaushal, Mayur Puri","Deepika Padukone, Shah Rukh Khan, Abhishek Bachchan, Sonu Sood, Boman Irani, Vivaan Shah, Jackie Shroff",140.0,366.0,3h,2014,5.0,41000,Comedy,655.45,250.72,Superhit,2.6142857142857143
83_(film),83,https://wikipedia.org/wiki/83_(film),Kabir Khan,"Kabir Khan, Vishnu Vardhan Induri, Sajid Nadiadwala, Deepika Padukone","Kabir Khan, Sanjay Puran Singh Chauhan, Vasan Bala","Ranveer Singh, Deepika Padukone",250.0,194.0,2h 42m,2021,7.5,41000,Sports,231.06,297.75,Flop,0.776
Kabir_Singh,Kabir Singh,https://wikipedia.org/wiki/Kabir_Singh,Sandeep Reddy Vanga,"Murad Khetani, Ashwin Varde, Bhushan Kumar, Krishan Kumar","Sandeep Reddy Vanga, Siddharth, Garima","Shahid Kapoor, Kiara Advani",60.0,379.0,2h 53m,2019,7.0,41000,Drama,507.19,80.29,Blockbuster,6.316666666666666
Kisi_Ka_Bhai_Kisi_Ki_Jaan,Kisi Ka Bhai Kisi Ki Jaan,https://wikipedia.org/wiki/Kisi_Ka_Bhai_Kisi_Ki_Jaan,Farhad Samji,Salim Khan,"Farhad Samji, Sparsh Khetarpal, Tasha Bhambra","Salman Khan, Pooja Hegde, Venkatesh",125.0,182.0,2h 25m,2023,4.0,41000,Action,192.92,132.5,Semihit,1.456
Main_Hoon_Na,Main Hoon Na,https://wikipedia.org/wiki/Main_Hoon_Na,Farah Khan,"Gauri Khan, Ratan Jain","Abbas Tyrewala, Farah Khan, Rajesh Saathi","Shah Rukh Khan, Sushmita Sen, Sunil Shetty, Amrita Rao, Zayed Khan",30.0,90.0,3h 2m,2004,7.0,41000,Action,288.64,96.21,Superhit,3.0
English_Vinglish,English Vinglish,https://wikipedia.org/wiki/English_Vinglish,Gauri Shinde,"Sunil Lulla, R. Balki, Rakesh Jhunjhunwala, R. K. Damani",,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand",10.0,102.0,2h 14m,2012,7.8,40000,Drama,205.24,20.12,Blockbuster,10.2
Jugjugg_Jeeyo,Jug Jugg Jeeyo,https://wikipedia.org/wiki/Jugjugg_Jeeyo,Raj Mehta,"Hiroo Yash Johar, Karan Johar, Apoorva Mehta",Rishhabh Sharrma,"Neetu Kapoor, Anil Kapoor, Varun Dhawan, Kiara Advani, Maniesh Paul, Prajakta Koli",120.0,136.0,2h 28m,2022,6.1,39000,Comedy,152.81,134.83,Average,1.1333333333333333
Stree_(2018_film),Stree,https://wikipedia.org/wiki/Stree_(2018_film),Amar Kaushik,"Dinesh Vijan, Raj & DK",Sumit Arora,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Aparshakti Khurana, Abhishek Banerjee, Flora Saini",24.0,181.0,2h 8m,2018,7.5,39000,Horror,256.75,34.04,Blockbuster,7.541666666666667
Ek_Tha_Tiger,Ek Tha Tiger,https://wikipedia.org/wiki/Ek_Tha_Tiger,Kabir Khan,Aditya Chopra,,"Salman Khan, Katrina Kaif, Ranvir Shorey, Roshan Seth, Girish Karnad, Gavie Chahal",75.0,335.0,2h 12m,2012,5.6,39000,Action,674.09,150.91,Blockbuster,4.466666666666667
Bajirao_Mastani,Bajirao Mastani,https://wikipedia.org/wiki/Bajirao_Mastani,Sanjay Leela Bhansali,"Sanjay Leela Bhansali, Tiger Sharma, Kishore Lulla",,"Ranveer Singh, Deepika Padukone, Priyanka Chopra",145.0,356.0,2h 38m,2015,7.3,39000,Historical,601.45,244.97,Superhit,2.4551724137931035
Kai_Po_Che!,Kai po che!,https://wikipedia.org/wiki/Kai_Po_Che!,Abhishek Kapoor,"Ronnie Screwvala, Siddharth Roy Kapur","Pubali Chaudhari, Supratik Sen, Abhishek Kapoor, Chetan Bhagat","Rajkummar Rao, Sushant Singh Rajput, Amit Sadh, Amrita Puri, Asif Basra",30.0,83.0,2h 10m,2013,7.8,39000,Drama,157.56,56.95,Superhit,2.7666666666666666
Dilwale_(2015_film),Dilwale,https://wikipedia.org/wiki/Dilwale_(2015_film),Rohit Shetty,"Gauri Khan, Rohit Shetty","Yunus Sajawal, Farhad Sajid","Shah Rukh Khan, Varun Dhawan, Kriti Sanon, Kajol, Pankaj Tripathi, Mukesh Tiwari, Boman Irani",165.0,377.0,2h 38m,2015,5.1,39000,Action,636.93,278.76,Superhit,2.2848484848484847
Talvar_(film),Talvar,https://wikipedia.org/wiki/Talvar_(film),Meghna Gulzar,"Vineet Jain, Vishal Bhardwaj",Vishal Bhardwaj,"Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi",15.0,46.0,2h 12m,2015,8.1,39000,Thriller,77.72,25.34,Superhit,3.066666666666667
Badhaai_Ho,Badhaai Ho,https://wikipedia.org/wiki/Badhaai_Ho,Amit Ravindrenath Sharma,"Vineet Jain, Hemant Bhandari, Aleya Sen, Amit Ravindernath Sharma, Sushil Choudhary",,"Ayushmann Khurrana, Neena Gupta, Gajraj Rao, Surekha Sikri, Sanya Malhotra, Shardhul Rana",29.0,221.0,2h 4m,2018,7.9,38000,Comedy,313.49,41.14,All Time BlockBuster,7.620689655172414
Paan_Singh_Tomar_(film),Paan Singh Tomar,https://wikipedia.org/wiki/Paan_Singh_Tomar_(film),Tigmanshu Dhulia,Ronnie Screwvala,"Tigmanshu Dhulia, Sanjay Chauhan","Irrfan Khan, Mahie Gill, Vipin Sharma, Nawazuddin Siddiqui",7.0,20.0,2h 15m,2012,8.2,38000,Biographical,40.24,14.09,Superhit,2.857142857142857
Padmaavat,Padmaavat,https://wikipedia.org/wiki/Padmaavat,Sanjay Leela Bhansali,"Sanjay Leela Bhansali, Sudhanshu Vats, Ajit Andhare",,"Deepika Padukone, Shahid Kapoor, Ranveer Singh, Aditi Rao Hydari",185.0,572.0,2h 43m,2018,7.1,37000,Historical,811.39,262.43,Superhit,3.091891891891892
Article_15_(film),Article 15,https://wikipedia.org/wiki/Article_15_(film),Anubhav Sinha,Anubhav Sinha,"Gaurav Solanki, Anubhav Sinha","Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra, Isha Talwar, Sayani Gupta, Mohammed Zeeshan Ayyub",30.0,93.0,2h 10m,2019,8.1,37000,Drama,124.45,40.15,Superhit,3.1
Laapataa_Ladies,Laapataa Ladies,https://wikipedia.org/wiki/Laapataa_Ladies,Kiran Rao,"Aamir Khan, Kiran Rao, Jyoti Deshpande","Biplab Goswami, Sneha Desai, Divyanidhi Sharma","Nitanshi Goel, Sparsh Shrivastava, Pratibha Ranta, Abhay Dubey, Chhaya Kadam, Ravi Kishan",4.5,25.0,2h 2m,2023,8.5,37000,Drama,26.5,4.77,Blockbuster,5.555555555555555
Madgaon_Express,Madgaon Express,https://wikipedia.org/wiki/Madgaon_Express,Kunal Khemu,"Farhan Akhtar, Ritesh Sidhwani",Kunal Khemu,"Divyenndu, Pratik Gandhi, Avinash Tiwary, Nora Fatehi, Upendra Limaye, Chhaya Kadam",30.0,49.0,2h 23m,2024,7.1,37000,Drama,49.0,30.0,Semihit,1.6333333333333333
Bachchhan_Paandey,Bachchhan Paandey,https://wikipedia.org/wiki/Bachchhan_Paandey,Farhad Samji,Sajid Nadiadwala,"Sajid Nadiadwala, Farhad Samji, Tushar Hiranandani, Sparsh Khetarpal, Tasha Bhambra, Zeishan Quadri","Akshay Kumar, Kriti Sanon, Jacqueline Fernandez, Arshad Warsi",180.0,73.0,2h 27m,2022,5.0,37000,Action,82.02,202.25,Flop,0.40555555555555556
Black_(2005_film),Black,https://wikipedia.org/wiki/Black_(2005_film),Sanjay Leela Bhansali,"Sanjay Leela Bhansali, Anshuman Swami",,"Amitabh Bachchan, Rani Mukerji",21.0,67.0,2h 2m,2005,8.1,36000,Drama,202.72,63.54,Superhit,3.1904761904761907
Tanhaji,Tanhaji: The Unsung Warrior,https://wikipedia.org/wiki/Tanhaji,Om Raut,"Ajay Devgn, Bhushan Kumar, Krishan Kumar","Prakash Kapadia, Om Raut","Ajay Devgn, Kajol, Saif Ali Khan",120.0,368.0,2h 15m,2020,7.5,36000,Historical,464.59,151.5,Superhit,3.066666666666667
The_Tashkent_Files,The Tashkent Files,https://wikipedia.org/wiki/The_Tashkent_Files,Vivek Agnihotri,"Haresh Patel, Pranay Chokshi, Anuya Chauhan Kudecha, Vivek Agnihotri, Ritesh Kudecha, Sharad Patel",Vivek Agnihotri,"Mithun Chakraborty, Naseeruddin Shah, Shweta Basu Prasad, Pankaj Tripathi, Mandira Bedi, Pallavi Joshi, Rajesh Sharma",7.5,21.0,2h 14m,2019,8.1,36000,Thriller,28.1,10.04,Superhit,2.8
Anand_(1971_film),Anand,https://wikipedia.org/wiki/Anand_(1971_film),Hrishikesh Mukherjee,"Hrishikesh Mukherjee, N. C. Sippy","Bimal Dutta, Gulzar, D.N. Mukherjee, Hrishikesh Mukherjee, Biren Tripathy","Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo, Saurabh Singh (Vicumbe)",1.0,1.7,2h 2m,1971,8.1,36000,Drama,37.3,21.94,Semihit,1.7
Fanaa_(film),Fanaa,https://wikipedia.org/wiki/Fanaa_(film),Kunal Kohli,"Aditya Chopra, Yash Chopra","Shibani Bathija, Kunal Kohli","Aamir Khan, Kajol",30.0,105.0,2h 48m,2006,7.1,35000,Romance,299.71,85.63,Superhit,3.5
Crew_(film),Crew,https://wikipedia.org/wiki/Crew_(film),Rajesh A Krishnan,"Ekta Kapoor, Rhea Kapoor, Anil Kapoor, Digvijay Purohit","Nidhi Mehra, Mehul Suri","Tabu, Kareena Kapoor Khan, Kriti Sanon, Diljit Dosanjh, Kapil Sharma",75.0,157.0,1h 58m,2024,5.9,35000,Comedy,157.0,75.0,Superhit,2.0933333333333333
Raanjhanaa,Raanjhanaa,https://wikipedia.org/wiki/Raanjhanaa,Aanand L. Rai,"Krishika Lulla, Aanand L. Rai",Himanshu Sharma,"Dhanush, Sonam Kapoor, Abhay Deol, Swara Bhaskar",36.0,94.0,2h 20m,2013,7.6,35000,Romance,178.44,68.34,Superhit,2.611111111111111
Jodhaa_Akbar,Jodhaa Akbar,https://wikipedia.org/wiki/Jodhaa_Akbar,Ashutosh Gowariker,"Ronnie Screwvala, Ashutosh Gowariker",K. P. Saxena,"Hrithik Roshan, Aishwarya Rai Bachchan",40.0,120.0,3h 33m,2008,7.5,35000,Historical,304.84,101.61,Superhit,3.0
Dabangg,Dabangg,https://wikipedia.org/wiki/Dabangg,Abhinav Singh Kashyap,"Arbaaz Khan, Malaika Arora Khan, Dhilin Mehta","Dilip Shukla, Abhinav Singh Kashyap","Salman Khan, Sonakshi Sinha, Arbaaz Khan",41.0,221.0,2h 6m,2010,6.2,35000,Action,499.66,92.7,Blockbuster,5.390243902439025
Wake_Up_Sid,Wake Up Sid,https://wikipedia.org/wiki/Wake_Up_Sid,Ayan Mukerji,"Hiroo Yash Johar, Karan Johar","Ayan Mukerji, Niranjan Iyengar","Ranbir Kapoor, Konkana Sen Sharma",18.0,47.0,2h 18m,2009,7.6,34000,Drama,112.64,43.14,Superhit,2.611111111111111
Piku,Piku,https://wikipedia.org/wiki/Piku,Shoojit Sircar,"N. P. Singh, Ronnie Lahiri, Sneha Rajani",Juhi Chaturvedi,"Amitabh Bachchan, Deepika Padukone, Irrfan Khan, Moushumi Chatterjee, Jisshu Sengupta, Raghubir Yadav",42.0,141.0,2h 3m,2015,7.6,34000,Drama,238.22,70.96,Superhit,3.357142857142857
Tiger_Zinda_Hai,Tiger Zinda Hai,https://wikipedia.org/wiki/Tiger_Zinda_Hai,Ali Abbas Zafar,Aditya Chopra,Ali Abbas Zafar,"Salman Khan, Katrina Kaif, Sajjad Delafrooz, Angad Bedi, Kumud Mishra, Girish Karnad, Paresh Rawal",125.0,565.0,2h 41m,2017,5.9,34000,Action,849.55,187.95,Blockbuster,4.52
Raazi,Raazi,https://wikipedia.org/wiki/Raazi,Meghna Gulzar,"Vineet Jain, Karan Johar, Hiroo Yash Johar, Apoorva Mehta","Bhavani Iyer, Meghna Gulzar","Alia Bhatt, Vicky Kaushal, Jaideep Ahlawat, Rajit Kapur, Shishir Sharma, Soni Razdan, Amruta Khanvilkar, Arif Zakaria",37.5,196.0,2h 18m,2018,7.7,34000,Thriller,278.03,53.19,Blockbuster,5.226666666666667
Mohabbatein,Mohabbatein,https://wikipedia.org/wiki/Mohabbatein,Aditya Chopra,Yash Chopra,Aditya Chopra,"Amitabh Bachchan, Shah Rukh Khan, Aishwarya Rai",13.0,90.0,3h 36m,2000,7.0,34000,Romance,364.4,52.64,Blockbuster,6.923076923076923
War_(2019_film),War,https://wikipedia.org/wiki/War_(2019_film),Siddharth Anand,Aditya Chopra,,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor",170.0,476.0,2h 31m,2019,6.5,34000,Action,637.0,227.5,Superhit,2.8
Bhool_Bhulaiyaa_2,Bhool Bhulaiyaa 2,https://wikipedia.org/wiki/Bhool_Bhulaiyaa_2,Anees Bazmee,"Bhushan Kumar, Murad Khetani, Krishan Kumar, Anjum Khetani","Aakash Kaushik, Farhad Samji","Tabu, Kartik Aaryan, Kiara Advani",70.0,267.0,2h 23m,2022,5.7,33000,Horror,300.0,78.65,Superhit,3.8142857142857145
Aashiqui_2,Aashiqui 2,https://wikipedia.org/wiki/Aashiqui_2,Mohit Suri,"Mukesh Bhatt, Mahesh Bhatt, Bhushan Kumar, Krishan Kumar",Shagufta Rafique,"Aditya Roy Kapur, Shraddha Kapoor, Mahesh Thakur, Shaad Randhawa",18.0,109.0,2h 12m,2013,7.1,33000,Romance,206.91,34.17,Blockbuster,6.055555555555555
Bhool_Bhulaiyaa,Bhool Bhulaiyaa,https://wikipedia.org/wiki/Bhool_Bhulaiyaa,Priyadarshan,"Bhushan Kumar, Krishan Kumar","Neeraj Vora, Manisha Korde, Yashwant Mahilwar","Akshay Kumar, Vidya Balan, Shiney Ahuja, Ameesha Patel",32.0,83.0,2h 39m,2007,7.4,33000,Horror,223.5,86.17,Superhit,2.59375
Bharat_(film),Bharat,https://wikipedia.org/wiki/Bharat_(film),Ali Abbas Zafar,"Atul Agnihotri, Alvira Khan Agnihotri, Bhushan Kumar, Krishan Kumar, Nikhil Namit, Salman Khan","Ali Abbas Zafar, Varun V. Sharma","Salman Khan, Katrina Kaif, Disha Patani, Sunil Grover, Jackie Shroff",100.0,326.0,2h 30m,2019,4.7,33000,Drama,436.26,133.82,Superhit,3.26
Tamasha_(2015_film),Tamasha,https://wikipedia.org/wiki/Tamasha_(2015_film),Imtiaz Ali,Sajid Nadiadwala,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone",87.0,137.0,2h 19m,2015,7.4,32000,Drama,231.46,146.98,Semihit,1.5747126436781609
Dev.D,Dev.D,https://wikipedia.org/wiki/Dev.D,Anurag Kashyap,Ronnie Screwvala,"Anurag Kashyap, Vikramaditya Motwane","Abhay Deol, Mahie Gill, Kalki Koechlin",11.0,21.0,2h 24m,2009,7.9,32000,Drama,50.33,26.36,Hit,1.9090909090909092
Udta_Punjab,Udta Punjab,https://wikipedia.org/wiki/Udta_Punjab,Abhishek Chaubey,"Shobha Kapoor, Ekta Kapoor, Anurag Kashyap, Vikramaditya Motwane, Aman Gill, Vikas Bahl, Madhu Mantena","Sudip Sharma, Abhishek Chaubey","Shahid Kapoor, Alia Bhatt, Kareena Kapoor Khan, Diljit Dosanjh",34.0,98.0,2h 28m,2016,7.7,32000,Drama,156.2,54.19,Superhit,2.8823529411764706
Hindi_Medium,Hindi Medium,https://wikipedia.org/wiki/Hindi_Medium,Saket Chaudhary,"Dinesh Vijan, Bhushan Kumar","Saket Chaudhary, Zeenat Lakhani, Abdul Rafay Chandio, Amitosh Nagpal","Irrfan Khan, Saba Qamar, Dishita Sehgal, Deepak Dobriyal, Amrita Singh",14.0,322.0,2h 12m,2017,7.8,32000,Comedy,484.17,21.05,All Time BlockBuster,23.0
Radhe_Shyam,Radhe Shyam,https://wikipedia.org/wiki/Radhe_Shyam,Radha Krishna Kumar,"V. Vamsi Krishna Reddy, Pramod Uppalapati, Praseedha Uppalapati, Bhushan Kumar, Krishnam Raju",Radha Krishna Kumar,"Prabhas, Pooja Hegde",275.0,207.0,2h 18m,2022,5.2,32000,Romance,232.59,308.99,Flop,0.7527272727272727
Dil_Se..,Dil Se..,https://wikipedia.org/wiki/Dil_Se..,Mani Ratnam,"Bharat Shah, Mani Ratnam, Ram Gopal Varma, Shekhar Kapur","Mani Ratnam, Tigmanshu Dhulia","Shah Rukh Khan, Manisha Koirala, Preity Zinta",11.5,28.0,2h 24m,1998,7.5,31000,Romance,127.38,52.32,Superhit,2.4347826086956523
Badla_(2019_film),Badla,https://wikipedia.org/wiki/Badla_(2019_film),Sujoy Ghosh,"Gauri Khan, Sunir Khetarpal, Akshai Puri","Sujoy Ghosh, Raj Vasant","Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Tony Luke, Manav Kaul",10.0,139.0,1h 58m,2019,7.8,31000,Thriller,186.01,13.38,Blockbuster,13.9
Shehzada_(film),Shehzada,https://wikipedia.org/wiki/Shehzada_(film),Rohit Dhawan,"Bhushan Kumar, Krishan Kumar, Aman Gill, Allu Aravind, S. Radha Krishna, Kartik Aaryan",,"Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala, Ronit Roy",65.0,47.0,2h 22m,2023,4.5,31000,Action,49.82,68.9,Flop,0.7230769230769231
Highway_(2014_Hindi_film),Highway,https://wikipedia.org/wiki/Highway_(2014_Hindi_film),Imtiaz Ali,"Sajid Nadiadwala, Imtiaz Ali","Imtiaz Ali, Irshad Kamil","Alia Bhatt, Randeep Hooda",25.0,48.0,2h 13m,2014,7.6,31000,Drama,85.96,44.77,Hit,1.92
